app_text,job_uids,num_jobs,first_occurrence_tst_created
"produce a cleaned, normalized, and integrated dataset from heterogeneous structured and unstructured sources for direct use in downstream analytics.",c9b1fcab-0cc4-4718-a8a9-3b4bf2445a5d,1,2022-08-11 13:11:05.680000+02:00
"produce a cleaned, structured dataset by extracting, standardizing, and formatting information from heterogeneous unstructured data sources for downstream analytical modeling.",ed8afde5-3530-4856-a937-25808f6ab09b,1,2021-10-13 19:38:34.666000+02:00
"produce a cleansed dataset by correcting corrupt values, standardizing formats, and imputing missing information across records.",c9ac2369-88c6-42a7-8f28-af45cd68e356,1,2023-11-22 19:16:21.510000+01:00
"produce a cleansed, transformed dataset ready for downstream analytics.",313accd4-b7c6-4ac7-b898-cd174ea9c3b0,1,2018-11-20 10:38:34.366000+01:00
"produce a standardized, de-duplicated, and imputed dataset ready for downstream analysis.",39f6729e-c13d-4c9c-9310-8ff6812519e8,1,2021-06-11 12:33:23.649000+02:00
"produce cleansed datasets by removing duplicates, correcting errors, and standardizing formats in real-time, near-real-time, or batch modes.",753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
"produce cleansed, transformed datasets ready for analytics by executing automated etl workflows.",9a9254ed-c57e-4028-9264-6b80823f94a5,1,2023-03-30 11:08:28.473000+02:00
produce correlation matrices that quantify and rank relationships between manufacturing process variables and product defect causes.,bd644e4d-bbe5-4608-b123-d42763601e16,1,2023-05-30 15:26:01.789000+02:00
"produce enriched datasets by appending additional contextual attributes to incoming data streams in real-time, near-real-time, or batch mode.",753c35b5-1e4c-4439-b8fc-10ca2b5baa51,1,2022-05-31 10:02:38.718000+02:00
produce high-resolution finite-element simulation results for dental prosthetic designs in reduced computation time.,0cbd7e24-fd57-4557-9c14-c6e511769cc2,1,2024-12-06 17:42:16.657000+01:00
produce interactive dashboards that depict results of complex data analyses for stakeholders.,c082ae47-ff0b-494c-85dc-6f9eef5f7cef,1,2018-11-20 17:19:48.961000+01:00
produce interactive dashboards that visualize and summarize key performance metrics from complex data sets to support data-driven decisions.,860fba3b-5a64-4b40-9249-6ca151ec44df,1,2022-08-11 13:11:05.700000+02:00
produce interactive dashboards that visualize cleaned and aggregated football match data to highlight team and player performance trends.,c236c088-36f4-4b66-9871-e1e3bded16da,1,2023-11-10 20:34:52.196000+01:00
"produce interactive visualizations that present analytical insights in user-friendly, digestible formats for end-users.",e5370c08-41c6-4a22-a409-3f00b63f3e75,1,2024-01-10 09:31:18.412000+01:00
produce live dashboards that display continuously updated performance metrics from incoming data streams.,4edb9146-4f16-451a-a7c7-05d5e4bcd0ec,1,2019-06-27 00:35:00.582000+02:00
produce natural-language responses that provide requested administrative information to citizens and sem stakeholders through a digital chatbot.,1efd25b2-3ea5-42b2-b505-21afd937626d,1,2022-02-07 18:02:57.097000+01:00
produce optimized water-distribution network configurations that enhance hydraulic performance and system reliability.,796a6c7e-0073-428b-b2d3-cc8aa0e3bf35,1,2018-04-04 14:56:54+02:00
"produce optimized, fully trained predictive or descriptive models ready for deployment.",21101116-154f-48c4-8546-95616c66f2fc,1,2019-11-28 16:49:35.063000+01:00
"produce predictive, classification, and optimization models of complex dental-technology phenomena.",69eb4346-50d7-4525-afad-496602c3a611,1,2016-10-07 12:07:20+02:00
produce real-time alerts flagging detected events and emerging trends within live data streams.,59935f81-a12e-407e-8f94-f6721415ddf4,1,2018-02-22 21:06:56.659000+01:00
produce real-time and batch prediction scores from deployed machine-learning models for downstream applications.,39dab1b1-f039-4e66-8da7-6aa9086dde85,1,2019-06-27 21:42:07.276000+02:00
produce statistical reports summarizing key metrics and predictive findings derived from modern machine-learning models.,a51ca921-26a8-4f6d-91c5-80a3c9a1b461,1,2023-12-14 14:37:34.691000+01:00
produce trained decision-automation models that recommend optimal actions for predefined business scenarios.,b70d5701-e80c-46bd-bed1-d16ed2d86288,1,2018-02-22 14:58:46.658000+01:00
produce validated predictive models trained on curated datasets for decision-support applications.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
"produce versioned, fully transformed and scaled feature datasets for downstream machine-learning training and inference.",cc85673f-2a1b-4b36-a727-10c4c1f6364d,1,2021-10-13 19:38:37.278000+02:00
"provision an interactive graphical or code-based workspace that enables users to build, train, and deploy data-mining and machine-learning models.",c9b1fcab-0cc4-4718-a8a9-3b4bf2445a5d,1,2022-08-11 13:11:05.680000+02:00
provision and resize cloud-storage capacity across data-warehouse or data-lake platforms in real time to accommodate fluctuating big-data workloads.,a4b7351c-82f1-448d-995b-2a065cde077e,1,2023-09-22 15:53:35.772000+02:00
provision autoscaling cloud pipelines that output trained model artifacts and real-time inference endpoints.,50232a33-3041-4c71-a1ab-b2ef294fe7ec,1,2025-04-15 11:20:16.969000+02:00
"provision cleaned, formatted data sets to business applications on demand.",ed8afde5-3530-4856-a937-25808f6ab09b,1,2021-10-13 19:38:34.666000+02:00
provision cloud-native query endpoints that return feature datasets and real-time feature vectors to machine-learning pipelines for training and inference.,50232a33-3041-4c71-a1ab-b2ef294fe7ec,1,2025-04-15 11:20:16.969000+02:00
publish cleaned and transformed datasets to a production data store for on-demand consumption by analytics and business applications.,3ae47cf6-96ed-497d-89e0-86984c0807b8,1,2019-11-28 16:49:35.061000+01:00
publish curated datasets to downstream consumers via public apis and open-data channels.,9a9254ed-c57e-4028-9264-6b80823f94a5,1,2023-03-30 11:08:28.473000+02:00
publish interactive analytical dashboards in power bi to designated user portals automatically.,55dc8ec7-d7fc-49c0-9e48-7a17e738c15c,1,2022-12-13 13:08:02.166000+01:00
publish interactive analytical reports in power bi for end-user consumption,55dc8ec7-d7fc-49c0-9e48-7a17e738c15c,1,2022-12-13 13:08:02.166000+01:00
publish preprocessed datasets to downstream analytics systems at specified times or in response to triggering events.,c4deee69-4625-4993-8135-ee9271f70386,1,2023-09-25 10:53:56.845000+02:00
publish structured datasets to open-data portals and expose them through public rest apis for external applications.,55dc8ec7-d7fc-49c0-9e48-7a17e738c15c,1,2022-12-13 13:08:02.166000+01:00
rank inspection workshops by compiling benchmark reports that compare their key performance metrics.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
rank sensory inspection criteria by their predictive strength for overall product quality,84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
"recognize complex patterns in customer-supplied data (e.g., identify objects in images, extract key information from text, detect anomalies in signals) using deep-learning models.",526b76ca-c4bb-474b-b03e-a8b44a602730,1,2019-11-28 16:49:35.060000+01:00
"recommend a personalized, step-by-step onboarding plan for each new client and automatically schedule the required meetings and document submissions.",151124a3-5d15-4ccf-860d-b4f54eb0896e,1,2020-08-04 15:50:20.454000+02:00
recommend actionable business insights by detecting patterns in quantitative data and visualizing key metrics.,cf749ec0-baa8-42c8-ab22-0ebc4b803dca,1,2019-06-27 00:35:00.580000+02:00
recommend actionable optimisation strategies derived from detected patterns in customer data.,b14c1459-5699-4dd2-9bfb-6fe1cb06e5a3,1,2020-06-02 19:09:59.712000+02:00
recommend conversion-optimizing actions ranked by projected improvement in key performance metrics,653fa515-c53e-4739-b9cc-6859a171e8b4,1,2019-08-26 04:20:06.910000+02:00
recommend corrective actions to resolve identified issues,84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
recommend cost-reducing acquisition strategies based on data-driven optimization analyses.,653fa515-c53e-4739-b9cc-6859a171e8b4,1,2019-08-26 04:20:06.910000+02:00
recommend data-backed strategic actions to stakeholders across the organization.,d8756e31-1a37-468c-8d97-a99ce7695f43,1,2025-06-04 20:43:01.363000+02:00
recommend data-driven actions to support organization-wide decision making,5a0fdbb3-8ff2-49f5-bd19-05172df925c8,1,2024-02-16 14:17:28.341000+01:00
recommend data-driven business actions aligned with predefined hypotheses to support decision making.,4d3c7506-5753-44af-87ad-f374954db900,1,2019-06-27 00:35:00.581000+02:00
recommend data-driven customer-experience optimizations.,653fa515-c53e-4739-b9cc-6859a171e8b4,1,2019-08-26 04:20:06.910000+02:00
recommend data-driven decision options aligned with each predefined business hypothesis.,79dd79ae-a7c2-4db0-8b72-17c626c26cbe,1,2019-06-27 21:42:07.276000+02:00
recommend data-driven decision options by extracting actionable insights from advanced analytics.,526b76ca-c4bb-474b-b03e-a8b44a602730,1,2019-11-28 16:49:35.060000+01:00
recommend evidence-based future learning strategies.,183b1e3b-e069-4423-9ab6-e6b33565ca8d,1,2024-02-15 12:08:32.546000+01:00
"recommend go/no-go inspection decisions by computing objective, data-driven scores for each item under review.",84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
recommend high-value audience segments for enrichment using real-time scoring and campaign feedback.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
recommend market-differentiation strategies for client companies based on patterns detected in their operational and customer data,8d108c53-9348-4cef-9bb6-ccaed7e79abb,1,2018-02-22 14:58:46.658000+01:00
recommend next-best marketing actions for individual customers to drive automated campaigns.,151124a3-5d15-4ccf-860d-b4f54eb0896e,1,2020-08-04 15:50:20.454000+02:00
recommend next-step actions and disposition options for administrative case files within digital case-management systems.,1efd25b2-3ea5-42b2-b505-21afd937626d,1,2022-02-07 18:02:57.097000+01:00
recommend optimal audience segments for activation using real-time engagement scores and ongoing campaign performance feedback.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
recommend optimal business actions to stakeholders based on discovered data patterns.,375739d6-ba39-4fe9-aca7-27d0573f0f67,1,2025-06-05 08:58:12.793000+02:00
recommend optimized business process changes that reduce cycle time and cost based on real-time performance data,15903ac0-232e-4338-a4d0-8727772ed13e,1,2024-12-23 00:03:43.969000+01:00
recommend patient-specific dental design options within the software interface.,63f682cc-a259-4680-9688-11dddcab823e,1,2021-03-15 13:48:54.745000+01:00
recommend prescriptive actions for decision-makers by applying machine-learning models to large-scale datasets.,59935f81-a12e-407e-8f94-f6721415ddf4,1,2018-02-22 21:06:56.659000+01:00
recommend prioritized actionable business opportunities based on advanced analytics of organizational data.,6bb7eb47-d5d7-4971-be79-e46cfcbbe2fc,1,2022-04-19 19:37:10.451000+02:00
recommend prioritized actions for business stakeholders based on machine-learning model outputs.,988d98c6-7cd2-4dc0-a0fc-882635c21762,1,2018-11-08 15:54:08.405000+01:00
recommend prioritized business actions based on predictive data-analytics models applied to current operational datasets.,988d98c6-7cd2-4dc0-a0fc-882635c21762,1,2018-11-08 15:54:08.405000+01:00
recommend prioritized business decisions to guide operational strategy.,825250ee-2514-4bf7-8c1c-9dcf6cd1ac9a,1,2022-08-11 13:11:05.675000+02:00
recommend prioritized customer-lifecycle optimization actions that maximize customer lifetime value.,653fa515-c53e-4739-b9cc-6859a171e8b4,1,2019-08-26 04:20:06.910000+02:00
recommend prioritized efficiency and quality improvement opportunities derived from mining administrative and open datasets.,092197f8-b87e-4f6f-8e49-a1ff93b2242f,1,2021-05-21 17:31:03.811000+02:00
"recommend prioritized strategic actions to uefa by scoring and ranking historical competition, financial, and fan-engagement data.",c9ac2369-88c6-42a7-8f28-af45cd68e356,1,2023-11-22 19:16:21.510000+01:00
"recommend prioritized, actionable business strategies by integrating quantitative metrics with pattern-rich visualizations.",8d108c53-9348-4cef-9bb6-ccaed7e79abb,1,2018-02-22 14:58:46.658000+01:00
recommend real-time flight control and safety actions for civil aviation systems.,8a32d293-46bb-49bf-a8c3-5409d5a20bc0,1,2019-02-26 06:20:39.873000+01:00
recommend real-time next-best marketing actions for each individual customer within an automated workflow.,2b899b9a-702c-462d-ac7d-abdaf515118f,1,2020-08-26 13:13:03.809000+02:00
recommend revenue-optimizing business actions from multi-source performance datasets.,b70d5701-e80c-46bd-bed1-d16ed2d86288,1,2018-02-22 14:58:46.658000+01:00
"recommend settlement amounts and approval decisions for individual insurance claims based on policy coverage, damage evidence, and historical payout patterns.",151124a3-5d15-4ccf-860d-b4f54eb0896e,1,2020-08-04 15:50:20.454000+02:00
recommend settlement amounts and auto-approve payouts for submitted insurance claims.,c7abbf2a-0b43-4a42-a670-b406b0f881dd,1,2020-07-27 16:51:00.883000+02:00
recommend the appropriate course of action for each input case based on machine-learning model outputs.,6bb7eb47-d5d7-4971-be79-e46cfcbbe2fc,1,2022-04-19 19:37:10.451000+02:00
recommend the next best marketing action for each individual fan at every stage of the customer lifecycle.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
recommend the next-best marketing action for each customer in an automated campaign workflow.,e295d50f-cb7f-45a4-9b5c-ec6e05604d3c,1,2021-09-16 22:08:45.741000+02:00
recommend the optimal next marketing action for each individual customer in real time based on their current context and behavior data.,c7abbf2a-0b43-4a42-a670-b406b0f881dd,1,2020-07-27 16:51:00.883000+02:00
recommend topology modifications to existing water-distribution networks to improve hydraulic performance and efficiency.,2deb983f-5a8c-450b-992f-a21826508edd,1,2018-04-05 06:16:03+02:00
recommend underperforming audience segments for deletion using real-time engagement scores and campaign feedback.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
reconstruct high-resolution 3d digital models of patients’ dental geometry from intraoral scan images.,63f682cc-a259-4680-9688-11dddcab823e,1,2021-03-15 13:48:54.745000+01:00
"record, archive, and distribute video clips of validated incidents for assessment and technology trial review.",b9d1f851-a559-431e-bced-2e7f0da83287,1,2023-02-03 16:17:06.833000+01:00
"record, update, and retrieve citizen interaction records in the crm database automatically.",1efd25b2-3ea5-42b2-b505-21afd937626d,1,2022-02-07 18:02:57.097000+01:00
"refresh and transform incoming marketing data streams into an up-to-date, query-ready dataset for business users.",a96d5a62-983e-4238-9a23-a1cfa94a8ac6,1,2024-01-10 15:38:20.105000+01:00
render alternative visualizations that communicate system-derived insights to stakeholders.,c9ac2369-88c6-42a7-8f28-af45cd68e356,1,2023-11-22 19:16:21.510000+01:00
render and stream interactive free-form 3-d dental models to cloud-based user interfaces.,63f682cc-a259-4680-9688-11dddcab823e,1,2021-03-15 13:48:54.745000+01:00
render augmented-reality dental guides precisely aligned with the patient’s real-world oral structures for use during clinical or laboratory procedures.,4108406f-398a-4a89-bd00-088782062204,1,2017-06-14 09:14:38+02:00
render augmented-reality overlays that superimpose proposed dental modifications onto patients’ live video feeds in real time.,908fc3d2-0878-4854-bd5a-10a24a08648e,1,2022-05-11 13:55:49.372000+02:00
render data visualizations that illustrate key patterns and analytical results uncovered in the data.,39dab1b1-f039-4e66-8da7-6aa9086dde85,1,2019-06-27 21:42:07.276000+02:00
render explanatory visualizations that highlight key patterns and findings discovered in the dataset.,00fdc1e5-4c72-47b2-a0eb-b604d030f1cb,1,2019-11-28 16:49:35.061000+01:00
render high-fidelity 3d dental models from patient scan data for clinical visualization and treatment planning.,9b5bc1d8-197d-49d5-a2db-2f643de2450f,1,2025-01-16 12:01:03.872000+01:00
render high-resolution 3-d models of patient dental anatomy for clinical visualization.,3926f308-27f7-4897-bcd2-a57e78575cb0,1,2021-10-01 11:31:44.596000+02:00
render interactive business-intelligence dashboards from prepared datasets,9a9254ed-c57e-4028-9264-6b80823f94a5,1,2023-03-30 11:08:28.473000+02:00
render interactive business-intelligence dashboards from prepared datasets.,9a9254ed-c57e-4028-9264-6b80823f94a5,1,2023-03-30 11:08:28.473000+02:00
render interactive charts that communicate analytical findings to end users.,d8a4820d-a7ad-435b-8526-82902a9c30ad,1,2017-04-27 13:57:05+02:00
render interactive dashboards that visualize analytic results for stakeholder viewing.,fe2ec994-3665-44dd-a540-6c1ba96c29eb,1,2024-09-13 12:46:32.673000+02:00
render interactive dashboards that visualize analytical findings in digestible formats for end-users.,e5370c08-41c6-4a22-a409-3f00b63f3e75,1,2024-01-10 09:31:18.412000+01:00
"render interactive dashboards that visualize cleaned data with dynamic charts, filters, and drill-downs.",8ebecf5e-9efe-48f5-a650-c9a553b714b6,1,2024-06-26 21:44:24.401000+02:00
render interactive dashboards that visualize manufacturing quality metrics from production data.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
render interactive dashboards that visualize predictive model results for end users.,8ebecf5e-9efe-48f5-a650-c9a553b714b6,1,2024-06-26 21:44:24.401000+02:00
render interactive data visualizations for end-users.,825250ee-2514-4bf7-8c1c-9dcf6cd1ac9a,1,2022-08-11 13:11:05.675000+02:00
render interactive data visualizations tailored to the expertise level of each target audience.,39f6729e-c13d-4c9c-9310-8ff6812519e8,1,2021-06-11 12:33:23.649000+02:00
render interactive data visualizations that communicate analytical results in an actionable format.,1e63e2c5-c3d0-4a90-b43a-b0b23e0c66d3,1,2018-04-10 10:31:02+02:00
render interactive data visualizations that depict complex analytics results for stakeholder consumption.,34b55766-eccf-4834-88a3-bef5e91db810,1,2021-06-10 21:33:50.997000+02:00
render interactive data visualizations that present analytical results in a decision-ready format.,f2d4be67-0a3c-4b08-bf0e-f9c1c292db52,1,2018-02-22 14:50:42+01:00
render interactive digital interfaces that display pre-structured evaluation grids for streamlined sensory analysis and result communication.,84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
render interactive visualizations that allow end-users to explore data dynamically.,a51ca921-26a8-4f6d-91c5-80a3c9a1b461,1,2023-12-14 14:37:34.691000+01:00
render interactive visualizations that convey complex analytical findings to stakeholders with varying expertise.,313accd4-b7c6-4ac7-b898-cd174ea9c3b0,1,2018-11-20 10:38:34.366000+01:00
render interactive visualizations that display statistical summaries and metrics computed from datasets containing millions of observations.,a96d5a62-983e-4238-9a23-a1cfa94a8ac6,1,2024-01-10 15:38:20.105000+01:00
render interactive visualizations that illustrate key patterns and trends in input datasets.,653fa515-c53e-4739-b9cc-6859a171e8b4,1,2019-08-26 04:20:06.910000+02:00
render patient-specific augmented-reality overlays of dental structures onto live intraoral video feeds.,dca9c528-94a5-4309-9373-343b6e1f93d1,1,2018-01-20 10:16:13+01:00
"render patient-specific, photorealistic 3-d visualizations of dental structures and planned procedures.",55f4a582-0781-4736-bb56-1a70112e2e27,1,2023-06-21 11:01:22.057000+02:00
render photorealistic 3-d facial models for visualization or animation use.,3926f308-27f7-4897-bcd2-a57e78575cb0,1,2021-10-01 11:31:44.596000+02:00
render real-time 3-d visualizations of complex freeform dental models for clinician review.,cc13b0d3-7b49-4a51-9a39-25829ca27021,1,2019-11-19 09:11:48.318000+01:00
render real-time augmented-reality overlays that align virtual dental models and treatment information with the clinician’s live camera view.,6a787c58-6206-4e51-9243-5aebd08b8ff3,1,2022-10-06 09:23:53.002000+02:00
render real-time augmented-reality overlays that depict user smile modifications.,908fc3d2-0878-4854-bd5a-10a24a08648e,1,2022-05-11 13:55:49.372000+02:00
render real-time augmented-reality overlays that display accurate 3-d dental structures and procedural guidance onto the patient’s mouth.,55f4a582-0781-4736-bb56-1a70112e2e27,1,2023-06-21 11:01:22.057000+02:00
render real-time surgical guides onto the live intraoral video feed to assist dental procedures.,4e787ea1-a8f7-4b96-9d47-791cb7131104,1,2017-05-31 09:12:57+02:00
"render real-time, patient-specific augmented-reality overlays that guide dentists through procedural steps.",3926f308-27f7-4897-bcd2-a57e78575cb0,1,2021-10-01 11:31:44.596000+02:00
"repair, smooth, and decimate 3-d dental scan meshes to output watertight, manufacturing-ready dental models.",cc13b0d3-7b49-4a51-9a39-25829ca27021,1,2019-11-19 09:11:48.318000+01:00
"replicate and partition terabyte-scale datasets across distributed storage nodes to deliver a fault-tolerant, scalable data repository.",98b96b27-0c44-443c-acac-3957458c30f7,1,2019-07-16 03:02:01.947000+02:00
"replicate and shard very large structured and unstructured datasets across distributed storage nodes to provide scalable, fault-tolerant data access.",c2645884-23f6-402a-8c95-ab47342cb7e4,1,2021-10-13 19:38:37.279000+02:00
reply to user messages with contextually appropriate answers or trigger corresponding actions through a conversational interface.,59935f81-a12e-407e-8f94-f6721415ddf4,1,2018-02-22 21:06:56.659000+01:00
respond to end-user queries by generating contextually appropriate natural-language messages via a chatbot interface.,1e63e2c5-c3d0-4a90-b43a-b0b23e0c66d3,1,2018-04-10 10:31:02+02:00
"respond to user questions through a natural-language chatbot, delivering real-time, context-appropriate answers autonomously.",f2d4be67-0a3c-4b08-bf0e-f9c1c292db52,1,2018-02-22 14:50:42+01:00
"retrieve ad-hoc sql query results in real time from petabyte-scale, distributed data clusters.",c2645884-23f6-402a-8c95-ab47342cb7e4,1,2021-10-13 19:38:37.279000+02:00
retrieve and aggregate data across distributed data lakes using high-performance sql-like queries.,180b3d96-9772-438e-a857-abe72db566ea,1,2022-08-11 13:11:05.704000+02:00
retrieve and aggregate terabyte-scale datasets from distributed big-data stores by executing automatically generated sql queries.,315604d2-432a-400a-9c83-a0132d0fb3c0,1,2020-04-28 19:04:43.611000+02:00
retrieve and return requested subsets or aggregations of large-scale datasets in response to sql-like user queries.,23358189-fb91-412f-842c-bef9229956ff,1,2019-06-27 00:35:00.581000+02:00
"retrieve and return results from petabyte-scale, distributed datasets in response to user queries within defined latency limits.",c4deee69-4625-4993-8135-ee9271f70386,1,2023-09-25 10:53:56.845000+02:00
retrieve pertinent documents from designated knowledge sources and embed their excerpts into generated user responses,375739d6-ba39-4fe9-aca7-27d0573f0f67,1,2025-06-05 08:58:12.793000+02:00
retrieve requested records from petabyte-scale datasets within sub-millisecond latency using hashing-based indexing.,d8a4820d-a7ad-435b-8526-82902a9c30ad,1,2017-04-27 13:57:05+02:00
"return a de-duplicated, error-free dataset by removing erroneous entries, duplicates, and inconsistencies.",ed8afde5-3530-4856-a937-25808f6ab09b,1,2021-10-13 19:38:34.666000+02:00
return a ranked list of nearest-neighbor items for each query by applying locality-sensitive hashing across the entire dataset.,8d108c53-9348-4cef-9bb6-ccaed7e79abb,1,2018-02-22 14:58:46.658000+01:00
return distributed query results for massive datasets using big-data execution frameworks.,41c157a1-e5ee-401f-bd31-e0c6f5a42f2e,1,2019-06-27 21:42:07.276000+02:00
return real-time analytical query results from large-scale data stores to support interactive exploration.,315604d2-432a-400a-9c83-a0132d0fb3c0,1,2020-04-28 19:04:43.611000+02:00
return real-time query results by executing sql-like statements across distributed data stores.,21101116-154f-48c4-8546-95616c66f2fc,1,2019-11-28 16:49:35.063000+01:00
return real-time result sets for complex queries over enterprise-wide datasets.,5663ed9c-d91f-4509-a887-6fd4c0f0289c,1,2020-09-07 00:34:21.854000+02:00
"route incoming customer calls to the appropriate queue, serve scripted responses to callers, and push real-time contextual information to agents during live interactions.",1efd25b2-3ea5-42b2-b505-21afd937626d,1,2022-02-07 18:02:57.097000+01:00
route real-time data packets into distributed kafka topics to supply low-latency analytic applications.,a4b7351c-82f1-448d-995b-2a065cde077e,1,2023-09-22 15:53:35.772000+02:00
schedule and orchestrate data workflow execution plans that keep ai/ml pipelines running continuously and efficiently.,50232a33-3041-4c71-a1ab-b2ef294fe7ec,1,2025-04-15 11:20:16.969000+02:00
schedule and trigger interconnected cloud-based data pipeline tasks to execute complete end-to-end workflows automatically.,8ecadb6f-b6b9-4e7a-86be-6898501fce45,1,2025-04-14 21:01:50.632000+02:00
score and flag employees on skill-gap risk and high-potential likelihood in a predictive talent-analytics dashboard.,183b1e3b-e069-4423-9ab6-e6b33565ca8d,1,2024-02-15 12:08:32.546000+01:00
score and rank candidate machine-learning models on benchmark datasets to quantify their predictive and descriptive performance.,21101116-154f-48c4-8546-95616c66f2fc,1,2019-11-28 16:49:35.063000+01:00
score business data records with predicted outcome classes for downstream decision systems,860fba3b-5a64-4b40-9249-6ca151ec44df,1,2022-08-11 13:11:05.700000+02:00
score each company customer for churn risk using historical usage and transaction data.,988d98c6-7cd2-4dc0-a0fc-882635c21762,1,2018-11-08 15:54:08.405000+01:00
score each customer with a predicted churn probability to support retention decisions,4edb9146-4f16-451a-a7c7-05d5e4bcd0ec,1,2019-06-27 00:35:00.582000+02:00
score each customer with predicted likelihood of churn and recommend targeted retention actions.,cc85673f-2a1b-4b36-a727-10c4c1f6364d,1,2021-10-13 19:38:37.278000+02:00
score each fan with a monetary valuation value.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
score each fan’s behavioral engagement level and output an individual engagement score.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
score each incident by its predicted probability of successful resolution versus persistent irregularity.,e5370c08-41c6-4a22-a409-3f00b63f3e75,1,2024-01-10 09:31:18.412000+01:00
score each product with predicted robustness metrics indicating expected durability.,47d92ac8-a8b8-463b-8a7d-abdc841569f2,1,2023-10-12 16:42:43.103000+02:00
score each sports match with a probability indicating the likelihood that it was fixed or otherwise irregular.,e5370c08-41c6-4a22-a409-3f00b63f3e75,1,2024-01-10 09:31:18.412000+01:00
score enterprise-wide learner engagement metrics to pinpoint departmental skill gaps.,183b1e3b-e069-4423-9ab6-e6b33565ca8d,1,2024-02-15 12:08:32.546000+01:00
score financial transactions to flag potential compliance violations for audit review,c9ac2369-88c6-42a7-8f28-af45cd68e356,1,2023-11-22 19:16:21.510000+01:00
score future outcomes for specified target variables using trained machine-learning models on large-scale datasets.,55dc8ec7-d7fc-49c0-9e48-7a17e738c15c,1,2022-12-13 13:08:02.166000+01:00
score inspected items to provide objective go/no-go recommendations for inspectors.,84bfc7cb-a8ea-460a-b50b-676f3a12d384,1,2025-05-16 09:52:25.338000+02:00
score operational risks for each business operation on a standardized risk scale,11e87048-f3c5-4cd7-beda-b4ad26c61d25,1,2019-02-19 23:46:33.843000+01:00
score proposed drone flight plans for safety and regulatory compliance to provide risk-mitigation recommendations during the pre-flight approval process,11e87048-f3c5-4cd7-beda-b4ad26c61d25,1,2019-02-19 23:46:33.843000+01:00
score sem keywords by predicted conversion likelihood to guide bid allocation decisions.,abe39638-9d6a-46d9-842f-00ab50ba9056,1,2024-05-06 17:07:49.272000+02:00
segment and classify anatomical structures in 3-d dental scans to output ready-to-mill cad models with optimized cam toolpaths.,a831d277-b45b-436c-a429-e093a0c62d17,1,2021-03-16 15:25:13.953000+01:00
"segment and classify intra-oral scan images to label teeth, gingiva, and pathologies for automatic inclusion in patient records.",63f682cc-a259-4680-9688-11dddcab823e,1,2021-03-15 13:48:54.745000+01:00
segment and label objects within 3-d scan data to produce a fully annotated point-cloud file.,55f4a582-0781-4736-bb56-1a70112e2e27,1,2023-06-21 11:01:22.057000+02:00
segment and size customer audiences within the data platform using algorithmic rules to refine each audience cohort.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
segment customers into actionable cohorts based on purchasing patterns,4edb9146-4f16-451a-a7c7-05d5e4bcd0ec,1,2019-06-27 00:35:00.582000+02:00
segment customers into behavior-based cohorts that expose revenue opportunities from provided data sets.,f9ede764-ab55-4e43-ad92-195caddf272e,1,2019-06-27 21:42:08.426000+02:00
segment datasets into meaningful clusters to produce labeled group assignments for each record.,d8a4820d-a7ad-435b-8526-82902a9c30ad,1,2017-04-27 13:57:05+02:00
segment dental images and classify detected structures or pathologies to output annotated images with corresponding diagnostic labels.,34b55766-eccf-4834-88a3-bef5e91db810,1,2021-06-10 21:33:50.997000+02:00
segment football fans into distinct marketing personas based on historical engagement data.,a96d5a62-983e-4238-9a23-a1cfa94a8ac6,1,2024-01-10 15:38:20.105000+01:00
"segment input datasets into homogeneous clusters, assigning each record to a group for downstream decision workflows.",8d108c53-9348-4cef-9bb6-ccaed7e79abb,1,2018-02-22 14:58:46.658000+01:00
segment multi-source fan data to identify and output new high-potential audience groups.,3cafa8c9-f507-4462-b9f6-4c09f34a8d0d,1,2023-10-17 12:16:13.940000+02:00
segment teeth and detect dental pathologies in intra-oral images for automatic inclusion in digital patient records,9b5bc1d8-197d-49d5-a2db-2f643de2450f,1,2025-01-16 12:01:03.872000+01:00
